,gen,class,primary_cat,sub_cat,infr_desc,infr_date,harm,sex,party,dup,year,event_unique_id,subject,notes,
889,Female,2014,Theft,NA,"found in possession of ipad that did not belong to her; student claimed she found the ipad abandoned, but she should have known it was stolen property of another person.",2/4/11,1,0,0,0,2011,2011-02-04_Theft_1_0_0_0,1,,
890,Male,2014,Disorderly Conduct,NA,"resisted dps' and medical staff's assistance; spat at and urinated on umcp staff member, urinated on umcp floor, and exposed himself to and masturbated in front of female umcp staff member.",2/17/11,1,1,0,0,2011,2011-02-17_Disorderly Conduct_1_1_0_0,1,,
891,Male,2011,Drugs,NA,smoked marijuana in his room on 2/26/2011.,2/26/11,0,0,1,1,2011,2011-02-26_Drugs_0_0_1_1,1,,
892,Female,2014,Drugs,NA,found in possession of and smoking marijuana.,2/26/11,0,0,1,1,2011,2011-02-26_Drugs_0_0_1_1,2,,
893,Female,2014,Drugs,NA,smoked marijuana in wright hall.,2/26/11,0,0,1,1,2011,2011-02-26_Drugs_0_0_1_1,3,,
894,Female,2014,Drugs,NA,smoked marijuanain 301 wright hall.,2/26/11,0,0,1,1,2011,2011-02-26_Drugs_0_0_1_1,4,,
895,Female,2014,Disorderly Conduct,NA,"non-cooperation, disorderly conduct with uhs personnel, ps officers, and umcp staff while intoxicated, in that she was violent with the staff and had to be restrained to avoid injury to herself ot others.",2/27/11,1,0,1,0,2011,2011-02-27_Disorderly Conduct_1_0_1_0,1,,
896,Female,2014,Drugs,NA,"bought adderall from another student, and encouraged others to lie to dps and odus.",3/24/11,0,0,0,1,2011,2011-03-24_Drugs_0_0_0_1,1,,
897,Female,2016,Drugs,NA,"sold and distributed adderall, a controlled substance, to other students on university property.",3/22/11,0,0,0,1,2011,2011-03-22_Drugs_0_0_0_1,1,,
898,Female,2014,Drugs,NA,bought aderall from another student.,3/24/11,0,0,0,1,2011,2011-03-24_Drugs_0_0_0_1,2,2nd person for event described on row 897,
899,Female,2014,Drugs,NA,bought adderall from another student.,3/24/11,0,0,0,1,2011,2011-03-24_Drugs_0_0_0_1,3,3rd person for event described on row 897,
900,Male,2014,Disorderly Conduct,NA,"unauthorized entry, in that he entered a fenced-in construction site near blair arch while intoxicated.",3/12/11,0,0,1,0,2011,2011-03-12_Disorderly Conduct_0_0_1_0,1,,
901,Male,2012,Health and Safety,NA,smoked tobacco in a hookah in his dorm room.,3/9/11,0,0,0,0,2011,2011-03-09_Health and Safety_0_0_0_0,1,,
902,Male,2015,Theft,NA,had a coffee table and chair from the whitman lounge in his room.,3/9/11,0,0,0,1,2011,2011-03-09_Theft_0_0_0_1,1,,
903,Male,2014,Theft,NA,had a coffee table and chair from whitman lounge in his room.,3/9/11,0,0,0,1,2011,2011-03-09_Theft_0_0_0_1,2,,
904,Male,2014,Theft,NA,had coffee table and chair from whitman lounge in his room.,3/9/11,0,0,0,1,2011,2011-03-09_Theft_0_0_0_1,3,,
905,Female,2012,Dishonesty/Fraud,NA,"student's wallet was found, containing a fake id",3/12/11,0,0,0,0,2011,2011-03-12_Dishonesty/Fraud_0_0_0_0,1,,
906,Male,2014,Alcohol,NA,minor in possession of alcohol in a public space.,3/4/11,0,0,0,0,2011,2011-03-04_Alcohol_0_0_0_0,1,,
907,Female,2014,Drugs,NA,smoking marijuana.,3/27/11,0,0,1,1,2011,2011-03-27_Drugs_0_0_1_1,1,,
908,Female,2014,Drugs,NA,smoking marijuana.,3/27/11,0,0,1,1,2011,2011-03-27_Drugs_0_0_1_1,2,,
909,Male,2014,Disorderly Conduct,NA,"started yelling, 'penis!' loudly in marquand library having lost a bet.",2/24/11,0,1,0,0,2011,2011-02-24_Disorderly Conduct_0_1_0_0,1,,
910,Male,2014,Disorderly Conduct,NA,student was found passed out in a women's restroom partially unclothed while intoxicated.,3/4/11,0,1,1,0,2011,2011-03-04_Disorderly Conduct_0_1_1_0,1,,
911,Male,2011,Alcohol,NA,"served alcohol to minors and allowed friends to be on the balcony of his dorm, presenting an elevated surface and safety concern.",4/3/11,0,0,1,1,2011,2011-04-03_Alcohol_0_0_1_1,1,,
912,Male,2011,Alcohol,NA,"served alcohol to minors, and allowed friends to be on balcony of his dorm, presenting an elevated surface and safety concern.",4/3/11,0,0,1,1,2011,2011-04-03_Alcohol_0_0_1_1,1,,
913,Male,2014,Health and Safety,NA,violated university elevated surfaces policy by being on the fire escape balcony of henry hall.,4/3/11,0,0,1,1,2011,2011-04-03_Health and Safety_0_0_1_1,1,,
914,Male,2011,Harassment/Respect for Others,NA,retaliation against another student: filed charge of sexual assault against her in response to and in retaliation for a charge filed by her against him.,2/18/11,1,1,0,0,2011,2011-02-18_Harassment/Respect for Others_1_1_0_0,1,,
915,Male,2013,Health and Safety,NA,"discharged a fire extinguisher in holder hall, which activatedthe building-wide evacuation alarm, while intoxicated.",3/27/11,0,0,1,0,2011,2011-03-27_Health and Safety_0_0_1_0,1,,
916,Male,2011,Health and Safety,NA,violated university elevated surfaces policy in that he was on the roof of the t12 patton hall suite.,4/4/11,0,0,1,1,2011,2011-04-04_Health and Safety_0_0_1_1,1,,
917,Male,2011,Health and Safety,NA,violated university elevated surfaces policy in that he was on the roof of the t12 patton hall suite.,4/4/11,0,0,1,1,2011,2011-04-04_Health and Safety_0_0_1_1,2,,
918,Male,2013,Property Damage & Vandalism,NA,ripped a whiteboard off the wall in 1937 hall while intoxicated.,2/11/11,0,0,1,0,2011,2011-02-11_Property Damage & Vandalism_0_0_1_0,1,,
919,Male,2013,Assault,NA,"struck a student with a closed fist while 'play wrestling'; wrote obscene word on and tied objects to an unconscious student, took pictures for purpose of harassment; damaged university dorm key; took chair from common area.",3/19/11,1,1,1,0,2011,2011-03-19_Assault_1_1_1_0,1,,
920,Male,2013,Harassment/Respect for Others,NA,wrote an obscene word on the arm of another student and tied objects to him while he was unconscious and took pictures.,3/19/11,1,1,1,1,2011,2011-03-19_Harassment/Respect for Others_1_1_1_1,1,,
921,Male,2014,Harassment/Respect for Others,NA,"violated 'respect for others,' it policy, and policy prohibiting theft: failed to close open email account, read private emails, viewed private pictures, kept copies for purposes of blackmail.",3/19/11,1,0,0,1,2011,2011-03-19_Harassment/Respect for Others_1_0_0_1,1,,
922,Male,2012,Harassment/Respect for Others,NA,"violated 'respect for others,' it policy, and policy prohibiting theft in that he failed to close an open email account, downloaded/viewed private emails and private pictures.",3/19/11,1,0,0,1,2011,2011-03-19_Harassment/Respect for Others_1_0_0_1,2,,
923,Male,2011,Disorderly Conduct,NA,urinated outside pyne hall.,4/9/11,1,0,1,0,2011,2011-04-09_Disorderly Conduct_1_0_1_0,1,,
924,Female,2012,Disorderly Conduct,NA,unauthorized entry of the dinosaur exhibit in guyot hall.,4/16/11,0,0,0,0,2011,2011-04-16_Disorderly Conduct_0_0_0_0,1,,
925,Male,2012,Assault,NA,grabbed another student by the arm and put his hands on her face; took her dropped wallet and refused to give it back; violated dnco by contacting other student twice; used cocaine.,3/5/11,1,0,1,1,2011,2011-03-05_Assault_1_0_1_1,1,,
926,Female,2013,Disorderly Conduct,Non-cooperation with DPS/police,non-cooperation with dps and umcp staff while intoxicated; violated dnco by contacting other student at least three times by phone and engaging in conversation with the other student in a public place.,3/5/11,1,0,1,1,2011,2011-03-05_Disorderly Conduct_1_0_1_1,1,,
927,Female,2013,Harassment/Respect for Others,Harassment,non-cooperation with dps and umcp staff while intoxicated; violated dnco by contacting other student at least three times by phone and engaging in conversation with the other student in a public place.,3/5/11,1,0,1,1,2011,2011-03-05_Harassment/Respect for Others_1_0_1_1,1,,
928,Male,2014,Drugs,NA,possession of and smoking marijuana.,3/27/11,0,0,0,0,2011,2011-03-27_Drugs_0_0_0_0,1,,
929,Male,2013,Drugs,NA,"smoking marijuana, possession of drug paraphernalia, and serving alcohol to minors.",3/26/11,0,0,1,1,2011,2011-03-26_Drugs_0_0_1_1,1,,
930,Male,2013,Drugs,NA,"smoking marijuana, possession of drug paraphernalia, and serving alcohol to minors.",3/26/11,0,0,1,1,2011,2011-03-26_Drugs_0_0_1_1,1,,
931,Male,2012,Disorderly Conduct,NA,yelled profanities at and spat on medical staff at pmc while intoxicated.,4/3/11,1,0,1,0,2011,2011-04-03_Disorderly Conduct_1_0_1_0,1,,
932,Male,2013,Alcohol,NA,"purchased alcohol for a minor, and was found in possession of a fake id.",4/15/11,0,0,1,1,2011,2011-04-15_Alcohol_0_0_1_1,1,,
933,Male,2013,Alcohol,NA,"had alcohol purchased for him as a minor, found in possession of alcohol.",4/15/11,0,0,1,1,2011,2011-04-15_Alcohol_0_0_1_1,2,,
934,Male,2013,Alcohol,NA,enlisted help of another student to purchase alcohol on his behalf. he was found in possession of alcohol on the night of 4/15/2011.,4/15/11,0,0,1,1,2011,2011-04-15_Alcohol_0_0_1_1,3,,
935,Male,2012,Dishonesty/Fraud,NA,gave id to another person to gain access to charter club.,4/22/11,0,0,1,0,2011,2011-04-22_Dishonesty/Fraud_0_0_1_0,1,,
936,Male,2014,Dishonesty/Fraud,NA,"possession of false identification, specifically drivers license.",4/14/11,0,0,1,0,2011,2011-04-14_Dishonesty/Fraud_0_0_1_0,1,,
937,Female,2013,Drugs,NA,"used marijuana on 2/1, 4, 7; drove under influence of marijuana and without valid license on one occasion, behanved disorderly on another.",2/1/11,1,0,0,0,2011,2011-02-01_Drugs_1_0_0_0,1,,
938,Female,2012,Assault,NA,pushed a fellow student repeatedly and left uhs without authorization.,4/29/11,1,0,0,0,2011,2011-04-29_Assault_1_0_0_0,1,,
939,Male,2014,Disorderly Conduct,NA,"unauthorized entry, in that he entered another student's room while intoxicated and without authorization.",4/22/11,1,0,1,0,2011,2011-04-22_Disorderly Conduct_1_0_1_0,1,,
940,Female,2014,Information Technology,NA,student accessed another student's email account and fowarded two emails to her own account.,4/28/11,1,0,0,0,2011,2011-04-28_Information Technology_1_0_0_0,1,,
941,Male,2012,Health and Safety,NA,burned incense in his room and set off the alarm.,4/22/11,0,0,0,0,2011,2011-04-22_Health and Safety_0_0_0_0,1,,
942,Male,2014,Property Damage & Vandalism,NA,"damaged blair hall bathroom by scattering toilet paper and notices on floor, tearing shower curtains, smashing tp dispenser and 2 mirrors, and put food in sinks.",5/2/11,0,0,0,0,2011,2011-05-02_Property Damage & Vandalism_0_0_0_0,1,,
943,Male,2011,Property Damage & Vandalism,NA,"destroyed mirror, two light fixtures, paper towel holder, and two shower curtains in dorm bathroom while intoxicated, causing $360 worth of damage.",5/1/11,0,0,1,0,2011,2011-05-01_Property Damage & Vandalism_0_0_1_0,1,,
944,Male,2013,Dishonesty/Fraud,NA,found in possession of fake id while intoxicated.,5/2/11,0,0,1,0,2011,2011-05-02_Dishonesty/Fraud_0_0_1_0,1,,
945,Male,2013,Disorderly Conduct,NA,"non-compliant with public safety officers, in that he tried to hide evidence from the officers.",5/12/11,0,0,0,0,2011,2011-05-12_Disorderly Conduct_0_0_0_0,1,,
946,Male,2011,Drugs,NA,smoked marijuana in his dorm room.,4/19/11,0,0,0,0,2011,2011-04-19_Drugs_0_0_0_0,1,,
947,Male,2011,Health and Safety,NA,"created a health'safety risk by sending a dead rabbit in a pizza box to another student. though part of a prank, the gesture caused emotional distress to student's roommates and created a potential health hazard.",5/3/11,1,0,0,0,2011,2011-05-03_Health and Safety_1_0_0_0,1,,
948,Male,2013,Drugs,NA,"smoked marijuana, possession of marijuana, and possession of a grinder.",5/12/11,0,0,0,0,2011,2011-05-12_Drugs_0_0_0_0,1,,
949,Male,2012,Disorderly Conduct,NA,"failure to cooperate in the disciplinary process, in that he failed to complete his required campus service after repeated warnings.",5/5/11,0,0,0,1,2011,2011-05-05_Disorderly Conduct_0_0_0_1,1,,
950,Male,2011,Disorderly Conduct,NA,"failed to cooperate in the disciplinary process, in that he failed to complete his required campus service hours after repeated warnings.",5/5/11,0,0,0,1,2011,2011-05-05_Disorderly Conduct_0_0_0_1,2,,
951,Male,2015,Assault,NA,physical assault in that he pushed down to the ground and dragged another individual while intoxicated.,4/29/11,1,0,1,0,2011,2011-04-29_Assault_1_0_1_0,1,,
952,Male,2014,Theft,NA,shoplifted two food items from studio 34 in butler college.,5/11/11,0,0,0,0,2011,2011-05-11_Theft_0_0_0_0,1,,
953,Male,2014,Assault,NA,"physical assault, in that he punched another student in the face while intoxicated.",5/28/11,1,0,1,0,2011,2011-05-28_Assault_1_0_1_0,1,,
954,Male,2013,Drugs,NA,found in posession of marijuana on 5/19/2011.,5/19/11,0,0,0,0,2011,2011-05-19_Drugs_0_0_0_0,1,,
955,Female,2014,Disorderly Conduct,NA,failure to cooperate in that she attempted to run away from dps while intoxicated.,5/6/11,0,0,1,1,2011,2011-05-06_Disorderly Conduct_0_0_1_1,1,,
956,Male,2014,Disorderly Conduct,NA,failed to cooperate with public safety in that he ran away while intoxicated.,5/6/11,0,0,1,1,2011,2011-05-06_Disorderly Conduct_0_0_1_1,2,,
957,Male,2014,Disorderly Conduct,NA,entered and used denunzio pool after hours and without authorization.,5/24/11,0,0,1,1,2011,2011-05-24_Disorderly Conduct_0_0_1_1,1,,
958,Male,2014,Disorderly Conduct,NA,unauthorized entry and use of denunzio pool after the facility had closed.,5/24/11,0,0,1,1,2011,2011-05-24_Disorderly Conduct_0_0_1_1,2,,
959,Female,2014,Disorderly Conduct,NA,unauthorized entry and use of denunzio pool after the facility had closed.,5/24/11,0,0,1,1,2011,2011-05-24_Disorderly Conduct_0_0_1_1,3,,
960,Female,2014,Disorderly Conduct,NA,"unauthorized entry in that she, along with several other students, entered and used denunzio pool after hours.",5/24/11,0,0,1,1,2011,2011-05-24_Disorderly Conduct_0_0_1_1,4,,
961,Male,2013,Theft,NA,took a bike that was not his from a bikerack.,5/10/11,1,0,0,0,2011,2011-05-10_Theft_1_0_0_0,1,,
962,Male,2014,Disorderly Conduct,NA,drove university golf cart in a wreckless manner after consuming alcoholic beverages.,5/25/11,1,0,1,0,2011,2011-05-25_Disorderly Conduct_1_0_1_0,1,,
963,Female,2013,Dishonesty/Fraud,NA,loaned her puid to a non-princeton affiliate.,6/30/11,0,0,0,0,2011,2011-06-30_Dishonesty/Fraud_0_0_0_0,1,,
964,Male,2012,Disorderly Conduct,NA,unauthorized entry into a mechanical room in fine tower.,6/22/11,0,0,0,0,2011,2011-06-22_Disorderly Conduct_0_0_0_0,1,,
965,Male,2012,Disorderly Conduct,NA,provided statements w/conflicting info in a disciplinary case and failed to appear as a witness at a disciplinary hearing despite being provided with all the requisite info.,5/18/11,0,0,0,0,2011,2011-05-18_Disorderly Conduct_0_0_0_0,1,,
966,Male,2013,Sexual Misconduct,NA,sexual intercourse w/ a student while she was unable to consent due to alcohol consumption and where a reasonable person in his position would have known she was unable to consent.,2/6/10,1,1,1,0,2011,2010-02-06_Sexual Misconduct_1_1_1_0,1,,
967,Male,2013,Assault,NA,put a hand around another student's neck; later entered the student's room w/out knowledge or permission and disrupted her possessions.,5/21/11,1,0,1,0,2011,2011-05-21_Assault_1_0_1_0,1,,
968,Female,2012,Disorderly Conduct,NA,tossed a cup of beer over her shoulder toward another student such that it landed on the other student.,5/21/11,1,0,1,0,2011,2011-05-21_Disorderly Conduct_1_0_1_0,1,,
969,Male,2012,Harassment/Respect for Others,Violation of dean's no-contact order,"violated dnco issued 4/22/11, in that he contacted the other student seven times from an anonymous email address in may and june of 2011.",5/27/11,1,0,0,0,2011,2011-05-27_Harassment/Respect for Others_1_0_0_0,1,,
970,Male,2013,Disorderly Conduct,NA,attempted to enter home of private citizen in ewing twp. at 3am. damaged resident's basketball net and motorcycle while intoxicated.,8/6/11,1,0,1,0,2012,2011-08-06_Disorderly Conduct_1_0_1_0,1,,
971,Female,2012,Property Damage & Vandalism,NA,a guest at her party broke an exit sign in her dormitory entryway.,9/22/11,0,0,1,0,2012,2011-09-22_Property Damage & Vandalism_0_0_1_0,1,,
972,Male,2012,Dishonesty/Fraud,NA,being in possession of another student's puid,9/7/11,0,0,0,1,2012,2011-09-07_Dishonesty/Fraud_0_0_0_1,1,,
973,Female,2012,Dishonesty/Fraud,NA,allowing someone else to use your pu id.,9/7/11,0,0,0,1,2012,2011-09-07_Dishonesty/Fraud_0_0_0_1,2,,
974,Male,2012,Disorderly Conduct,Unauthorized entry,unauthorized entry of a borough residence while intoxicated.,9/12/11,1,0,1,0,2012,2011-09-12_Disorderly Conduct_1_0_1_0,1,,
975,Female,2015,Alcohol,NA,found as a minor in possession of alcohol.,9/2/11,0,0,0,0,2012,2011-09-02_Alcohol_0_0_0_0,1,,
976,Male,2014,Alcohol,NA,found as a minor in possession of alcohol.,9/9/11,0,0,0,0,2012,2011-09-09_Alcohol_0_0_0_0,1,,
977,Male,2015,Disorderly Conduct,NA,non-cooperation with nurses at uhs as well as public safety in that he repeatedly tried to leave mccosh while intoxicated.,9/11/11,0,0,1,0,2012,2011-09-11_Disorderly Conduct_0_0_1_0,1,,
978,Male,2012,Alcohol,NA,made hard alcohol available to a minor.,9/17/11,0,0,0,0,2012,2011-09-17_Alcohol_0_0_0_0,1,,
979,Male,2017,Disorderly Conduct,NA,non-cooperation with dps while intoxicated.,9/17/11,0,0,1,0,2012,2011-09-17_Disorderly Conduct_0_0_1_0,1,,
